datetime,open,high,low,close,volume
2008-06-24,202.69,202.69,191.69,194.12,730448
2008-06-25,193.55,196.42999,188.25,189.55,740698
2008-06-26,186.0,186.55,180.32001,180.7,643148
2008-06-27,182.55,183.25999,176.61,177.60001,2915016
2008-06-30,182.07001,182.07001,171.86,177.0,989662
2008-07-01,173.74001,178.69,170.31,176.03,1029580
2008-07-02,177.99001,180.0,166.82001,168.10001,1207560
2008-07-03,169.39999,169.98,165.0,169.57001,587657
2008-07-07,169.99001,171.82001,162.25,164.21001,1093268
2008-07-08,162.41,174.05,161.35001,174.05,794012
2008-07-09,174.06,175.50999,166.00999,166.67999,847136
2008-07-10,168.25,178.00999,166.2,172.95,926402
2008-07-11,169.42999,176.91,167.7,174.71001,1165178
2008-07-14,176.38,179.0,166.31,166.63,669611
2008-07-15,165.25,169.22,156.2,164.17999,1475395
2008-07-16,164.39999,179.84,162.25,178.95,2457737
2008-07-17,191.99001,215.63,185.39999,208.25999,2561072
2008-07-18,207.89999,222.88,204.49001,218.0,1673618
2008-07-21,217.06,222.99001,210.31,213.2,746524
2008-07-22,212.0,220.92,204.05,220.92,865151
2008-07-23,217.14,224.63,215.16,222.57001,958736
2008-07-24,223.91,223.91,210.88,212.0,698407
2008-07-25,212.25,220.08,209.44,218.3,502591
2008-07-28,217.42999,221.09,209.07001,209.45,566680
2008-07-29,211.75,221.2,210.00999,221.2,595299
2008-07-30,221.95,226.5,213.32001,221.5,501845
2008-07-31,217.99001,221.23,216.05,216.71001,417102
2008-08-01,217.5,220.94,211.74001,219.32001,567606
2008-08-04,217.88,220.60001,214.5,217.39999,372750
2008-08-05,217.10001,228.25,217.10001,228.25,686689
2008-08-06,228.0,228.11,221.67999,223.60001,371406
2008-08-07,222.24001,223.12,214.75,217.19,461207
2008-08-08,216.32001,225.96001,215.25999,222.58,311296
2008-08-11,222.0,231.36,218.89,230.75,693043
2008-08-12,229.5,233.89999,222.28,224.57001,702795
2008-08-13,224.60001,225.35001,218.95,220.14999,519369
2008-08-14,218.00999,222.89999,213.92,217.5,1518976
2008-08-15,218.83,222.23,214.25,216.7,311873
2008-08-18,216.7,217.39,210.23,210.3,235876
2008-08-19,207.5,210.0,204.39999,208.2,438378
2008-08-20,207.39999,212.42,205.2,210.60001,390593
2008-08-21,205.37,212.25999,205.37,211.45,250091
2008-08-22,212.39999,213.97,208.88,213.3,290205
2008-08-25,212.5,212.5,206.62,206.62,370689
2008-08-26,207.13,208.66,203.63,207.7,327686
2008-08-27,207.5,213.94,205.74001,212.95,300704
2008-08-28,212.10001,218.75,211.28999,218.75,319135
2008-08-29,217.25,219.36,216.16,217.25,252744
2008-09-02,220.99001,227.10001,217.78,219.7,508963
2008-09-03,219.7,223.19,214.66,221.55,281021
2008-09-04,219.3,220.42999,210.52,210.91,318138
2008-09-05,209.99001,212.84,202.89,211.55,440225
2008-09-08,223.0,225.67,211.39999,223.72,622386
2008-09-09,221.5,223.57001,210.8,210.8,754728
2008-09-10,212.35001,221.0,207.07001,216.39999,524139
2008-09-11,210.0,221.37,208.11,220.8,606741
2008-09-12,218.5,218.8,200.75,203.0,1393245
2008-09-15,201.0,218.89999,200.45,201.0,1464330
2008-09-16,191.77,212.08,191.77,212.08,936095
2008-09-17,193.74001,208.64999,180.63,188.0,1537455
2008-09-18,194.47,215.0,169.23,207.83,2177385
2008-09-19,225.33,249.37,197.73,210.0,1978977
2008-09-22,210.0,210.0,188.75,188.75,887046
2008-09-23,193.11,199.47,185.0,185.05,494688
2008-09-24,189.63,198.61,186.07001,196.91,395368
2008-09-25,204.39999,210.59,191.10001,191.36,808930
2008-09-26,189.5,202.58,182.47,201.00999,442120
2008-09-29,198.0,199.46001,183.60001,191.0,549198
2008-09-30,196.0,204.95,190.05,194.5,410852
2008-10-01,191.0,191.03,176.69,180.33,683113
2008-10-02,180.0,180.0,166.88,172.05,762828
2008-10-03,175.05,195.0,175.05,182.5,725334
2008-10-06,174.02,179.73,168.39999,172.0,385456
2008-10-07,178.0,186.22,171.25,171.25,348734
2008-10-08,167.0,180.53999,164.25999,167.0,491419
2008-10-09,174.05,174.05,150.0,153.55,1133986
2008-10-10,148.0,163.09,132.22,159.0,1483890
2008-10-13,169.99001,181.0,162.60001,179.84,794156
2008-10-14,186.0,187.97,163.37,169.22,785365
2008-10-15,162.00999,167.78999,142.95,142.95,939324
2008-10-16,145.74001,148.42,132.03,146.37,918314
2008-10-17,142.22,151.8,141.0,148.72,1010166
2008-10-20,152.11,152.89999,137.14,143.22,745793
2008-10-21,137.5,137.5,126.26,130.2,1451041
2008-10-22,124.17,130.17999,112.53,119.87,1088259
2008-10-23,120.49,126.12,106.65,112.88,839746
2008-10-24,99.39,121.2,99.39,116.5,1024538
2008-10-27,112.25,116.36,107.05,107.05,432791
2008-10-28,114.25,127.99,108.42,127.99,845487
2008-10-29,128.48,138.87,121.0,131.31,803046
2008-10-30,137.59,137.59,126.78,129.77,572494
2008-10-31,129.95,133.27,127.35,131.34,494410
2008-11-03,128.89999,138.39999,127.0,137.69,541658
2008-11-04,139.94,147.91,138.24001,144.05,724632
2008-11-05,141.0,142.81,136.0,136.57001,670210
2008-11-06,135.09,138.78,123.03,123.65,749353
2008-11-07,124.89,129.2,120.42,125.59,441369
2008-11-10,128.7,129.63,114.9,115.55,526085
2008-11-11,110.05,117.66,106.47,115.0,1508697
2008-11-12,109.91,114.25,105.41,106.46,735835
2008-11-13,107.49,119.0,105.42,118.69,1168737
2008-11-14,116.2,119.35,110.01,110.12,598976
2008-11-17,108.93,113.67,104.73,106.4,876735
2008-11-18,105.0,108.4,103.02,106.24,702171
2008-11-19,105.1,106.12,98.64,98.88,1142040
2008-11-20,95.98,109.02,95.98,99.72,1098839
2008-11-21,101.89,109.26,94.78,108.9,1007127
2008-11-24,111.98,117.45,106.83,116.13,911669
2008-11-25,119.87,120.89,112.41,117.43,647508
2008-11-26,114.75,125.61,114.32,124.73,284383
2008-11-28,123.5,125.75,122.75,125.71,100923
2008-12-01,120.6,121.49,106.81,107.06,580831
2008-12-02,108.55,113.56,104.8,113.36,602346
2008-12-03,109.0,121.85,108.4,121.8,503840
2008-12-04,119.15,122.9,114.06,115.74,470528
2008-12-05,114.31,128.53,113.0,128.31,601289
2008-12-08,129.97,138.77,129.3,138.13,601880
2008-12-09,133.60001,137.28999,130.92,133.12,692943
2008-12-10,132.52,135.36,129.58,132.72,422934
2008-12-11,130.84,134.55,118.08,118.66,615343
2008-12-12,114.08,121.18,114.08,120.16,473027
2008-12-15,118.8,119.51,113.83,115.8,252432
2008-12-16,117.67,129.22,117.67,129.22,1020420
2008-12-17,126.22,131.63,123.0,130.34,557585
2008-12-18,133.42999,135.63,125.43,127.21,684876
2008-12-19,128.5,136.74001,126.85,136.41,635153
2008-12-22,136.0,136.31,130.53999,133.28999,283865
2008-12-23,134.32001,134.32001,127.65,128.92999,575470
2008-12-24,127.95,129.74001,126.59,128.25,298116
2008-12-26,128.75,128.75,124.13,126.4,212577
2008-12-29,125.82,125.82,120.88,124.2,591696
2008-12-30,125.75,129.69,123.21,129.67999,480627
2008-12-31,130.05,135.07001,129.05,134.14999,541718
2009-01-02,133.0,140.0,129.21001,139.12,687711
2009-01-05,138.0,143.32001,137.46001,138.78,692864
2009-01-06,140.0,142.0,137.98,139.84,776350
2009-01-07,138.99001,139.0,129.98,130.78999,963614
2009-01-08,130.10001,134.16,126.58,133.13,704579
2009-01-09,134.0,134.0,126.47,127.3,494603
2009-01-12,127.02,127.64,121.6,123.53,492479
2009-01-13,123.15,128.89,122.41,126.99,515523
2009-01-14,123.97,124.13,118.28,119.6,483444
2009-01-15,118.95,120.8,112.49,116.67,606012
2009-01-16,119.0,120.27,113.32,117.16,699397
2009-01-20,113.92,114.32,102.75,103.44,1896914
2009-01-21,98.25,109.35,96.19,108.5,3231560
2009-01-22,104.59,109.23,99.92,107.27,1462736
2009-01-23,103.2,112.74,103.08,111.85,678446
2009-01-26,114.2,115.44,105.67,107.05,674398
2009-01-27,108.14,109.32,103.15,108.39,594359
2009-01-28,110.73,120.09,110.73,119.5,878838
2009-01-29,116.0,117.92,107.84,108.33,787288
2009-01-30,109.0,110.87,106.9,108.8,749248
2009-02-02,106.64,111.88,105.53,110.46,465743
2009-02-03,111.17,112.36,106.92,109.26,594214
2009-02-04,107.42,115.74,106.25,113.81,838356
2009-02-05,111.0,118.27,110.97,116.28,758917
2009-02-06,115.6,123.27,115.55,122.49,691371
2009-02-09,121.47,121.63,117.79,118.82,551305
2009-02-10,117.03,121.19,112.93,113.95,851458
2009-02-11,111.5,115.99,110.72,114.06,791455
2009-02-12,112.72,114.56,109.09,113.98,547696
2009-02-13,112.98,114.52,110.63,111.61,398827
2009-02-17,109.8,109.8,105.01,105.4,477782
2009-02-18,109.3,109.3,102.91,106.55,463846
2009-02-19,103.9,108.68,102.28,102.94,637684
2009-02-20,100.26,105.15,98.63,103.07,1572286
2009-02-23,104.2,104.61,97.0,97.87,897450
2009-02-24,99.9,107.64,98.3,107.05,944390
2009-02-25,106.05,108.54,101.61,105.57,805073
2009-02-26,107.26,109.21,100.0,100.74,760528
2009-02-27,99.38,102.38,96.6,96.81,1370759
2009-03-02,95.8,97.9,91.57,92.32,1166846
2009-03-03,94.37,95.22,89.81,90.57,1400806
2009-03-04,92.94,99.16,91.6,96.34,1516999
2009-03-05,92.48,96.23,90.29,91.42,754063
2009-03-06,95.02,95.02,88.91,92.4,785967
2009-03-09,90.5,93.63,89.5,90.9,538994
2009-03-10,92.82,100.52,92.25,100.5,807423
2009-03-11,100.98,106.5,99.02,105.31,886751
2009-03-12,105.0,111.7,102.8,111.2,758500
2009-03-13,109.26,111.25,105.55,108.0,710328
2009-03-16,108.9,110.4,103.45,103.9,735858
2009-03-17,104.32,109.69,102.73,109.69,534899
2009-03-18,107.5,122.46,106.64,121.99,1301246
2009-03-19,120.58,121.99,113.36,113.79,1146729
2009-03-20,114.71,116.54,112.77,113.96,779603
2009-03-23,117.81,134.07001,115.92,133.96001,1516422
2009-03-24,128.89999,139.0,128.14,128.44,1223577
2009-03-25,130.05,134.42999,125.38,132.55,879616
2009-03-26,132.55,136.83,127.67,136.69,1220568
2009-03-27,133.75,133.75,127.18,127.49,1154733
2009-03-30,123.54,129.45,123.38,124.89,1179257
2009-03-31,126.5,130.89999,123.43,130.03999,970689
2009-04-01,128.86,132.41,128.2,130.69,1303100
2009-04-02,133.0,138.86,130.82001,136.41,1203704
2009-04-03,134.88,138.16,134.23,138.0,711630
2009-04-06,135.45,138.50999,133.31,136.37,830743
2009-04-07,132.8,134.47,128.03,128.58,817425
2009-04-08,128.61,131.86,125.69,129.02,1228780
2009-04-09,135.5,138.83,132.0,138.03999,844671
2009-04-13,135.75999,140.96001,134.45,139.37,959784
2009-04-14,138.37,139.37,131.92999,132.19,755180
2009-04-15,131.64,139.41,129.99001,139.0,673029
2009-04-16,137.2,142.5,132.49001,136.60001,701960
2009-04-17,131.17999,137.8,129.69,135.92,855287
2009-04-20,134.95,134.95,123.39,123.59,1123441
2009-04-21,120.0,138.89,119.12,138.78999,1560375
2009-04-22,136.5,142.5,133.87,136.17999,1693698
2009-04-23,139.42999,148.05,136.44,147.72,1468754
2009-04-24,145.39,152.72,143.06,151.16,1273228
2009-04-27,149.99001,153.25999,148.02,149.46001,687543
2009-04-28,148.78999,149.47,146.53999,146.84,515951
2009-04-29,150.60001,151.92999,147.59,151.03,639461
2009-04-30,151.0,152.97,146.46001,146.52,674913
2009-05-01,147.75,149.42999,144.5,148.42,1159624
2009-05-04,150.17999,158.25,150.14999,157.99001,801930
2009-05-05,156.25,160.60001,155.53999,157.69,1020324
2009-05-06,158.0,160.38,153.50999,155.64,1084493
2009-05-07,158.60001,158.61,143.66,144.48,1634042
2009-05-08,148.13,149.48,143.00999,148.35001,1207326
2009-05-11,145.3,147.33,141.74001,142.05,620625
2009-05-12,142.05,146.49001,139.14999,143.03,803367
2009-05-13,140.60001,142.67,137.74001,138.06,861199
2009-05-14,138.53,142.2,137.23,140.03,617003
2009-05-15,140.02,144.25,136.82001,140.81,942620
2009-05-18,143.25,145.03,140.25,144.31,991801
2009-05-19,145.52,145.52,138.64,139.67999,842016
2009-05-20,141.78999,143.08,136.48,137.16,522931
2009-05-21,135.38,141.89,134.5,141.75,1386557
2009-05-22,143.14999,149.25,141.48,147.72,884429
2009-05-26,145.69,154.92999,145.33,154.92999,1014321
2009-05-27,154.96001,157.0,148.5,149.11,588702
2009-05-28,149.42999,153.89999,148.84,153.33,476738
2009-05-29,153.97,159.5,151.34,159.5,1063242
2009-06-01,162.92,165.75,157.98,164.99001,802456
2009-06-02,165.84,168.31,163.08,167.45,745363
2009-06-03,166.23,167.73,162.37,164.53,806958
2009-06-04,165.25,166.7,162.36,165.14999,763302
2009-06-05,167.82001,169.75,163.2,163.74001,1061638
2009-06-08,169.0,170.56,164.7,169.36,899424
2009-06-09,172.95,183.8,169.41,182.14,1840007
2009-06-10,180.0,182.50999,176.56,178.52,975698
2009-06-11,180.2,183.75999,178.55,182.60001,742664
2009-06-12,179.60001,180.0,170.21001,176.56,1602935
2009-06-15,172.85001,174.62,166.14999,169.64,1236540
2009-06-16,170.24001,172.5,168.32001,169.45,1168012
2009-06-17,170.10001,172.53999,165.74001,167.25,708235
2009-06-18,168.25,172.81,167.55,170.36,478226
2009-06-19,172.53,175.49001,171.42999,174.96001,530919
2009-06-22,173.42999,174.5,167.25999,167.28999,560462
2009-06-23,168.10001,170.89,167.46001,167.81,502062
2009-06-24,167.64999,174.87,167.64999,173.47,558125
2009-06-25,173.73,177.92,172.39999,175.3,685466
2009-06-26,176.7,177.98,175.45,177.88,886162
2009-06-29,176.5,177.95,175.10001,175.95,391349
2009-06-30,177.89999,177.89999,173.64999,175.42,276480
2009-07-01,176.10001,176.22,172.52,172.85001,422962
2009-07-02,172.05,172.05,167.64999,167.64999,317567
2009-07-06,167.75,168.28,164.75,166.23,597640
2009-07-07,167.92,167.92,162.07001,162.17,585134
2009-07-08,165.25,165.25,159.45,161.39,709434
2009-07-09,160.56,167.38,160.55,166.28999,454745
2009-07-10,166.5,167.37,164.0,166.16,331021
2009-07-13,168.63,172.12,165.56,172.10001,524194
2009-07-14,172.52,173.19,169.5,172.71001,600073
2009-07-15,174.45,180.32001,173.19,180.07001,463201
2009-07-16,179.99001,180.14999,175.47,179.12,359793
2009-07-17,177.69,180.09,177.69,179.78999,307976
2009-07-20,181.49001,185.3,180.07001,184.82001,544982
2009-07-21,181.52,184.92999,178.39999,184.14,859294
2009-07-22,181.14999,185.83,179.48,185.50999,767171
2009-07-23,186.0,199.63,185.67999,197.89999,1371092
2009-07-24,196.35001,197.83,189.64999,192.17999,685464
2009-07-27,191.31,193.5,189.37,190.0,568715
2009-07-28,189.49001,192.81,187.63,190.16,526458
2009-07-29,189.0,190.5,188.39,189.24001,327746
2009-07-30,189.8,195.37,189.8,191.36,466562
2009-07-31,192.74001,192.74001,189.25,190.53999,276599
2009-08-03,192.10001,195.62,192.10001,195.62,411481
2009-08-04,194.37,198.99001,192.87,198.60001,517424
2009-08-05,197.77,201.27,196.59,200.63,461745
2009-08-06,200.37,203.59,196.2,197.89,547277
2009-08-07,198.28,203.45,198.05,202.46001,315342
2009-08-10,203.5,203.5,197.0,198.77,210210
2009-08-11,198.77,200.37,195.60001,198.75999,467458
2009-08-12,198.5,203.98,198.03999,201.08,432687
2009-08-13,201.61,203.78999,197.44,198.59,326312
2009-08-14,199.85001,200.95,196.60001,197.77,310442
2009-08-17,192.73,196.78999,188.5,188.96001,686816
2009-08-18,191.42,197.31,189.35001,196.17,383908
2009-08-19,193.33,197.82001,193.05,196.64,279868
2009-08-20,195.58,207.0,195.58,206.23,612042
2009-08-21,208.58,210.02,206.27,207.5,382981
2009-08-24,209.5,210.53,204.10001,204.8,446422
2009-08-25,203.60001,204.42,200.67999,202.36,536594
2009-08-26,201.99001,204.52,198.82001,199.2,431211
2009-08-27,199.3,200.66,196.36,200.25,419871
2009-08-28,200.96001,203.78,200.14999,201.55,434881
2009-08-31,197.3,200.00999,196.82001,199.57001,290556
2009-09-01,199.8,202.86,193.45,194.12,524835
2009-09-02,191.94,195.32001,191.67999,192.38,238398
2009-09-03,193.10001,197.14,193.10001,197.14,267798
2009-09-04,197.14,197.95,194.16,195.45,268028
2009-09-08,198.84,199.73,197.10001,199.36,243240
2009-09-09,199.36,202.73,198.46001,202.00999,224403
2009-09-10,201.84,202.60001,199.25,201.67999,236140
2009-09-11,202.22,203.0,200.06,201.77,282753
2009-09-14,199.41,201.28999,197.61,201.23,216094
2009-09-15,201.23,202.31,199.57001,200.67,290543
2009-09-16,202.95,207.0,201.78,206.96001,387247
2009-09-17,204.00999,207.64999,202.28999,202.42999,323724
2009-09-18,202.32001,207.28,202.32001,207.19,413668
2009-09-21,205.82001,207.0,203.67,204.32001,278122
2009-09-22,205.55,208.74001,205.55,208.2,204110
2009-09-23,213.66,220.17,210.5,211.03,740189
2009-09-24,212.19,214.03999,203.81,206.25,446217
2009-09-25,206.27,206.27,203.0,203.75,262492
2009-09-28,205.39,213.92,205.25,213.92,406315
2009-09-29,213.94,216.66,213.27,214.12,416961
2009-09-30,216.35001,218.61,212.64,216.82001,410075
2009-10-01,214.87,217.69,208.73,208.8,393639
2009-10-02,207.24001,212.03,206.0,206.92999,364248
2009-10-05,208.35001,213.25999,207.00999,213.10001,349616
2009-10-06,215.98,219.06,210.3,213.11,558789
2009-10-07,214.00999,214.39,210.58,213.5,325004
2009-10-08,214.89999,217.25,213.21001,213.86,318348
2009-10-09,214.5,217.19,213.52,216.55,321251
2009-10-12,216.47,218.5,216.07001,217.73,330742
2009-10-13,216.84,216.89999,212.64999,213.78999,228430
2009-10-14,216.5,227.0,216.14999,226.06,514505
2009-10-15,224.84,227.86,223.60001,226.16,288995
2009-10-16,224.5,227.12,222.77,225.55,183269
2009-10-19,229.60001,233.91,228.47,230.42999,516081
2009-10-20,235.8,240.0,233.64999,236.60001,736584
2009-10-21,234.25,237.77,233.03999,233.81,480333
2009-10-22,233.41,235.21001,229.16,233.8,285370
2009-10-23,233.78,235.13,230.25999,231.2,294054
2009-10-26,233.07001,233.52,226.84,227.99001,257908
2009-10-27,226.31,227.95,221.08,221.89999,256895
2009-10-28,222.63,227.75999,220.0,221.62,458706
2009-10-29,223.72,225.75999,222.14999,225.25999,342641
2009-10-30,224.41,224.41,214.55,216.49001,413947
2009-11-02,217.02,221.77,216.11,220.71001,429277
2009-11-03,218.60001,221.31,216.12,221.03,253334
2009-11-04,222.02,224.58,219.69,220.35001,174012
2009-11-05,220.73,226.67,220.64999,226.61,148381
2009-11-06,225.38,229.62,224.58,227.50999,172124
2009-11-09,228.56,237.60001,228.2,235.5,434420
2009-11-10,236.05,236.69,231.78999,232.08,273365
2009-11-11,231.96001,235.33,231.64999,233.25999,341066
2009-11-12,231.89999,234.17,230.22,231.25,240372
2009-11-13,231.31,233.78,229.56,233.10001,126904
2009-11-16,233.98,240.19,233.98,238.95,236845
2009-11-17,238.99001,240.5,236.58,239.00999,224228
2009-11-18,239.7,239.7,233.10001,235.8,159943
2009-11-19,234.64999,235.63,228.89,231.12,180373
2009-11-20,229.0,229.81,225.36,225.66,267124
2009-11-23,227.34,230.50999,226.12,228.39,236907
2009-11-24,228.03999,229.64,225.28999,229.19,228202
2009-11-25,227.75,231.42999,227.75,230.35001,205755
2009-11-27,221.02,225.99001,220.94,221.19,166645
2009-11-30,223.44,227.19,222.22,227.08,357095
2009-12-01,227.96001,229.88,224.89999,226.74001,257526
2009-12-02,227.0,229.25,226.25999,227.71001,218000
2009-12-03,227.48,228.50999,224.23,225.0,274050
2009-12-04,229.00999,229.00999,216.3,223.49001,880393
2009-12-07,222.64999,225.91,220.0,221.53,548290
2009-12-08,220.0,225.62,219.5,223.87,313006
2009-12-09,224.49001,227.49001,222.05,227.0,228943
2009-12-10,226.63,230.0,226.63,227.53,194446
2009-12-11,227.53999,228.32001,225.23,226.00999,189401
2009-12-14,226.10001,228.19,224.23,226.17,156488
2009-12-15,226.75999,227.49001,223.72,226.92,375556
2009-12-16,228.5,235.58,228.5,234.55,404374
2009-12-17,232.75,236.98,231.81,234.89999,355209
2009-12-18,235.31,239.67,234.47,238.81,878453
2009-12-21,239.39999,240.87,237.97,240.8,259395
2009-12-22,240.67999,241.42,238.39,239.35001,222902
2009-12-23,239.35001,240.34,237.86,238.67999,191175
2009-12-24,238.13,240.42999,238.13,239.64999,77205
2009-12-28,240.0,240.0,237.71001,239.37,214102
2009-12-29,239.7,241.66,238.72,238.89999,332202
2009-12-30,239.69,239.78,236.97,237.27,166487
2009-12-31,237.99001,238.03999,232.2,232.2,260286
2010-01-04,236.05,239.60001,233.52,238.58,238696
2010-01-05,239.05,239.67,236.75999,239.61,198746
2010-01-06,238.50999,238.64999,234.06,234.67,278417
2010-01-07,234.66,237.7,234.0,237.25,218253
2010-01-08,237.46001,239.41,236.75,238.92,224368
2010-01-11,239.95,243.8,239.95,242.81,207817
2010-01-12,241.24001,243.19,238.47,238.47,208047
2010-01-13,234.22,239.95,234.22,239.42,203336
2010-01-14,239.17,240.28999,237.0,237.89999,163809
2010-01-15,237.85001,238.7,236.16,238.09,196930
2010-01-19,237.69,240.86,234.23,240.00999,187577
2010-01-20,239.0,239.39,235.33,238.25999,202934
2010-01-21,240.02,240.02,229.88,230.24001,354639
2010-01-22,229.49001,235.67999,222.61,225.0,282758
2010-01-25,225.44,228.28999,223.86,226.46001,195521
2010-01-26,224.55,228.89,223.5,224.71001,203070
2010-01-27,228.36,231.13,218.55,226.77,560184
2010-01-28,227.0,228.45,215.74001,219.64,632817
2010-01-29,224.81,224.81,212.66,213.82001,483073
2010-02-01,215.25,219.23,215.02,216.57001,426343
2010-02-02,212.85001,216.38,209.28999,216.0,717187
2010-02-03,215.81,221.89,215.05,220.64,603074
2010-02-04,216.78999,217.62,210.5,211.25,540441
2010-02-05,210.44,212.5,200.56,208.78999,884837
2010-02-08,209.39999,209.96001,204.61,204.66,356302
2010-02-09,206.87,209.37,205.14999,208.88,564758
2010-02-10,208.13,212.91,208.13,211.13,619338
2010-02-11,210.77,211.25,206.11,207.3,437067
2010-02-12,205.38,207.16,202.82001,207.16,396595
2010-02-16,208.3,210.41,207.0,210.41,277004
2010-02-17,210.39999,213.67999,209.95,213.09,372409
2010-02-18,214.39999,215.24001,211.25999,213.73,350867
2010-02-19,214.25,216.19,213.60001,215.50999,294748
2010-02-22,217.52,219.31,216.03999,217.23,374887
2010-02-23,217.56,219.21001,214.77,214.87,275969
2010-02-24,217.25,218.98,216.5,218.36,280471
2010-02-25,216.5,219.12,214.59,218.3,359038
2010-02-26,217.5,219.85001,217.5,218.8,302474
2010-03-01,217.91,219.81,216.36,218.0,389691
2010-03-02,219.89,220.32001,216.41,216.41,568146
2010-03-03,218.16,219.22,214.59,216.08,500837
2010-03-04,217.91,217.91,212.28,215.84,300580
2010-03-05,217.0,219.88,215.46001,219.83,557114
2010-03-08,219.83,219.83,216.44,218.12,293844
2010-03-09,216.99001,218.88,215.86,216.97,323048
2010-03-10,217.8,218.88,215.39,215.7,501902
2010-03-11,214.28999,215.46001,209.66,210.41,731455
2010-03-12,211.98,213.74001,208.35001,210.0,601560
2010-03-15,209.02,213.21001,208.64999,212.17,384789
2010-03-16,213.50999,213.50999,210.59,212.35001,290401
2010-03-17,220.0,226.64999,219.49001,222.8,895270
2010-03-18,223.00999,227.0,222.27,225.66,405902
2010-03-19,225.45,225.99001,221.16,224.35001,514650
2010-03-22,223.0,225.8,222.00999,225.7,296857
2010-03-23,225.67999,227.77,224.8,227.0,301114
2010-03-24,226.00999,226.92,223.75,225.0,327416
2010-03-25,225.00999,227.7,224.35001,225.41,486476
2010-03-26,225.92999,225.94,218.08,219.27,538018
2010-03-29,219.0,220.42999,215.42999,220.05,314576
2010-03-30,220.00999,220.12,217.72,219.13,222750
2010-03-31,218.77,221.78,216.71001,217.75999,325434
2010-04-01,211.44,211.98,206.95,211.05,1632484
2010-04-05,210.69,210.69,205.57001,206.0,645297
2010-04-06,203.62,205.09,198.06,198.55,1400070
2010-04-07,198.75,201.41,197.86,199.02,1117565
2010-04-08,197.56,204.59,197.39999,204.56,1329089
2010-04-09,203.98,208.89999,203.98,206.11,774657
2010-04-12,205.37,207.0,204.64999,205.8,561246
2010-04-13,205.69,207.72,204.53999,206.89999,335807
2010-04-14,208.2,211.42999,207.50999,211.38,586359
2010-04-15,212.0,212.27,206.62,206.7,579714
2010-04-16,206.10001,206.67999,199.23,200.75,821116
2010-04-19,199.52,203.63,199.42,202.61,454799
2010-04-20,204.85001,204.85001,201.77,203.17999,319455
2010-04-21,202.39999,205.35001,199.28,201.2,386665
2010-04-22,202.0,208.33,200.66,207.78999,698685
2010-04-23,206.91,211.89,206.91,211.02,591736
2010-04-26,204.3,204.3,192.39999,192.95,1816757
2010-04-27,192.0,193.78,185.00999,185.5,1042171
2010-04-28,187.78999,190.99001,181.17999,184.44,1106309
2010-04-29,186.85001,191.17,185.52,190.39,699630
2010-04-30,189.42999,189.92,182.48,184.0,846590
2010-05-03,185.61,187.41,184.25999,185.75999,420973
2010-05-04,184.03999,184.5,176.96001,177.67999,668197
2010-05-05,174.39999,178.44,173.49001,174.8,766530
2010-05-06,173.8,179.42,167.24001,171.62,1279089
2010-05-07,171.60001,175.99001,169.53,172.12,1232417
2010-05-10,176.52,181.11,174.61,176.57001,597464
2010-05-11,174.62,174.62,169.75999,170.99001,940360
2010-05-12,171.53,174.17999,171.00999,173.97,463875
2010-05-13,174.24001,175.25999,172.05,172.37,314234
2010-05-14,171.60001,172.73,168.64999,169.72,517009
2010-05-17,169.53999,172.7,167.14,171.0,552327
2010-05-18,172.25999,175.81,167.53,168.49001,582816
2010-05-19,167.92,169.64999,164.0,167.95,535540
2010-05-20,165.77,165.77,160.10001,160.10001,657739
2010-05-21,159.17999,167.05,158.0,166.47,1070767
2010-05-24,167.50999,169.67999,161.95,161.96001,586313
2010-05-25,158.02,162.57001,155.5,162.44,701735
2010-05-26,164.75,165.78,162.34,164.03999,1075291
2010-05-27,168.64,172.48,166.35001,172.39,725202
2010-05-28,172.49001,174.08,166.73,167.88,575858
2010-06-01,165.09,167.88,162.89999,163.2,338576
2010-06-02,165.39999,165.7,162.56,164.77,495830
2010-06-03,167.88,167.88,162.22,163.84,353542
2010-06-04,160.99001,162.38,159.06,159.49001,580531
2010-06-07,160.62,162.17999,157.32001,157.5,546196
2010-06-08,156.92,158.38,151.81,156.49001,992085
2010-06-09,158.85001,158.85001,154.39,154.91,507737
2010-06-10,156.17999,158.52,153.96001,156.98,580746
2010-06-11,154.11,159.25999,154.11,159.14,328865
2010-06-14,158.96001,161.2,157.95,158.77,421330
2010-06-15,159.99001,163.28999,158.84,163.28,343356
2010-06-16,161.31,163.42,160.31,161.52,331768
2010-06-17,162.25999,162.39,157.69,159.37,341416
2010-06-18,158.85001,160.45,158.39999,158.77,329049
2010-06-21,160.78,161.85001,157.02,157.92,406600
2010-06-22,156.89999,158.81,155.83,155.84,246052
2010-06-23,155.46001,156.60001,153.95,155.05,299708
2010-06-24,154.58,154.78999,150.55,150.74001,301176
2010-06-25,150.66,155.67,150.28,152.34,676722
2010-06-28,152.8,153.84,151.53,152.14,243315
2010-06-29,149.47,149.92999,145.2,145.60001,469941
2010-06-30,144.86,147.05,143.00999,143.39999,311320
2010-07-01,145.35001,145.35001,138.42,140.32001,639766
2010-07-02,140.44,144.02,139.28,142.78999,533596
2010-07-06,144.17999,147.61,143.35001,145.21001,473095
2010-07-07,145.2,148.61,144.62,148.48,332525
2010-07-08,149.91,152.25,148.88,152.25,462744
2010-07-09,151.94,155.25999,150.55,154.97,373216
